source_table,record_id,issue_type,original_value,corrected_value,action,reason
payments,PAYMENT0008789,DUPLICATE_PAYMENT_REF,TXN0000068380,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017535,DUPLICATE_PAYMENT_REF,TXN0000068408,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0020867,DUPLICATE_PAYMENT_REF,TXN0000068541,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0000206,DUPLICATE_PAYMENT_REF,TXN0000068687,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0010404,DUPLICATE_PAYMENT_REF,TXN0000068692,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013335,DUPLICATE_PAYMENT_REF,TXN0000068694,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0024050,DUPLICATE_PAYMENT_REF,TXN0000068706,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0021492,DUPLICATE_PAYMENT_REF,TXN0000068716,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019821,DUPLICATE_PAYMENT_REF,TXN0000068745,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0023886,DUPLICATE_PAYMENT_REF,TXN0000068896,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0022873,DUPLICATE_PAYMENT_REF,TXN0000068912,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019918,DUPLICATE_PAYMENT_REF,TXN0000068920,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007140,DUPLICATE_PAYMENT_REF,TXN0000068956,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017403,DUPLICATE_PAYMENT_REF,TXN0000068991,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0003230,DUPLICATE_PAYMENT_REF,TXN0000069019,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014685,DUPLICATE_PAYMENT_REF,TXN0000069038,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014490,DUPLICATE_PAYMENT_REF,TXN0000069040,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0000778,DUPLICATE_PAYMENT_REF,TXN0000069150,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0015402,DUPLICATE_PAYMENT_REF,TXN0000069260,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0011837,DUPLICATE_PAYMENT_REF,TXN0000069385,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017653,DUPLICATE_PAYMENT_REF,TXN0000069477,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009172,DUPLICATE_PAYMENT_REF,TXN0000069576,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004258,DUPLICATE_PAYMENT_REF,TXN0000069581,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0002710,DUPLICATE_PAYMENT_REF,TXN0000069680,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0005012,DUPLICATE_PAYMENT_REF,TXN0000069779,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014517,DUPLICATE_PAYMENT_REF,TXN0000069780,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019448,DUPLICATE_PAYMENT_REF,TXN0000069796,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0010068,DUPLICATE_PAYMENT_REF,TXN0000069823,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0022531,DUPLICATE_PAYMENT_REF,TXN0000069823,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013727,DUPLICATE_PAYMENT_REF,TXN0000069825,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0022772,DUPLICATE_PAYMENT_REF,TXN0000069826,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0021539,DUPLICATE_PAYMENT_REF,TXN0000069857,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0011731,DUPLICATE_PAYMENT_REF,TXN0000069882,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013197,DUPLICATE_PAYMENT_REF,TXN0000069965,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0000199,DUPLICATE_PAYMENT_REF,TXN0000069967,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0002424,DUPLICATE_PAYMENT_REF,TXN0000069980,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0023728,DUPLICATE_PAYMENT_REF,TXN0000069980,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007813,DUPLICATE_PAYMENT_REF,TXN0000069984,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0016471,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019451,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0002582,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017158,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004805,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017239,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007691,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014742,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009843,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0006936,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0018675,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0002339,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0018738,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0006365,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0023876,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017974,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004616,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0000414,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019854,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007798,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007530,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0005316,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0005445,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009625,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009122,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0003905,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004225,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004484,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0012711,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0012108,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013649,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0000576,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0020478,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0001287,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013337,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008817,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017193,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013852,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0015139,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008829,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017269,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014939,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0006345,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013285,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013512,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0001434,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0018134,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0011124,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019571,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0017349,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0006825,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009848,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0003018,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004389,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008583,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008321,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0010792,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0013479,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0015235,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0024710,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0021337,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0012893,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014055,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0001831,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0024594,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0016862,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008519,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0003206,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0018096,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014247,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0021204,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0018446,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0020990,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0005397,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0005082,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0015911,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0012392,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0002894,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008746,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0003794,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014950,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0021572,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008995,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0010928,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008643,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0008769,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007579,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0000663,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0011345,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0014940,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004170,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009118,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0020277,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004494,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0012213,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0023164,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0005336,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0019191,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0023281,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0004587,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007597,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0024819,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0003464,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0007582,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0010839,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0022165,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0010822,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0024244,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0023944,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
payments,PAYMENT0009788,DUPLICATE_PAYMENT_REF,,,REJECTED,Duplicate payment reference (retry / duplicate ingestion event)
